Date,Open,High,Low,Close,Adj Close,Volume
2012-05-10,48.747639,49.037128,48.508495,48.640656,38.287247,4538820
2012-05-11,48.370045,49.100063,48.281937,48.571430,38.232746,3754489
2012-05-14,48.042793,48.206421,47.608559,47.797356,37.623451,6974757
2012-05-15,47.728130,48.489616,47.583385,47.935810,37.732437,6322631
2012-05-16,47.910637,47.967274,46.954060,47.010700,37.238892,7005901
2012-05-17,46.985523,46.998112,46.117054,46.148521,36.555954,6704786
2012-05-18,46.293266,46.318439,45.399624,45.550659,36.082355,9157089
2012-05-21,45.682819,46.412838,45.544369,46.381371,36.740398,6217916
2012-05-22,46.658276,47.073631,46.312145,46.532410,36.860039,7897966
2012-05-23,46.161106,46.721207,45.588421,46.607929,36.919853,6715432
2012-05-24,46.677155,46.702328,45.689114,46.255508,36.640694,5460757
2012-05-25,46.123348,46.469479,45.802391,45.953430,36.401398,4017945
2012-05-29,46.419132,47.281307,46.224041,47.256138,37.433327,9154388
2012-05-30,46.777847,46.922592,46.337318,46.406544,36.760330,5622835
2012-05-31,46.727501,47.054752,46.412838,46.639397,36.944786,6382060
2012-06-01,45.758339,46.117054,45.173065,45.324104,35.902901,7727625
2012-06-04,45.261169,45.355572,44.556324,44.965385,35.618732,6656003
2012-06-05,44.650723,44.915043,44.499683,44.606670,35.334587,7063264
2012-06-06,45.015732,46.356197,44.990559,46.343613,36.710480,6691438
2012-06-07,47.155445,47.885464,47.004406,47.451225,37.587849,9128328
2012-06-08,47.300190,47.665199,47.136562,47.514160,37.637711,4701215
2012-06-11,47.942101,48.067966,46.891125,46.960354,37.199020,3777689
2012-06-12,46.337318,46.947765,46.337318,46.790436,37.064430,10484858
2012-06-13,46.790436,46.853367,45.915668,46.280682,36.660637,13081919
2012-06-14,46.312145,47.029579,46.274387,46.658276,36.959732,12445048
2012-06-15,46.714916,46.884834,46.331024,46.878540,37.134212,10612613
2012-06-18,46.758968,47.356827,46.576462,47.199497,37.388458,5103074
2012-06-19,47.570801,48.458149,47.570801,48.080555,38.086384,6767710
2012-06-20,48.055382,48.281937,47.482693,47.772182,37.842102,5462982
2012-06-21,48.181248,48.489616,47.035873,47.086220,37.298725,6584180
2012-06-22,47.293896,47.501572,47.079926,47.325363,37.488159,8042882
2012-06-25,47.010700,47.010700,46.293266,46.412838,36.765312,4436488
2012-06-26,46.450600,46.570171,45.827564,46.337318,36.705482,5494126
2012-06-27,46.557583,46.746380,46.419132,46.670860,36.969707,4292366
2012-06-28,46.242920,46.312145,45.223412,45.689114,36.192036,7661840
2012-06-29,46.532410,47.558212,46.513531,47.533039,37.652668,8155701
2012-07-02,47.451225,47.910637,46.897419,47.224670,37.408398,5589149
2012-07-03,47.105099,47.797356,47.061047,47.671494,37.762352,2426085
2012-07-05,47.570801,47.778477,47.293896,47.444935,37.582870,3691883
2012-07-06,47.023285,47.061047,46.173695,46.626808,36.934807,5752180
2012-07-09,46.570171,46.954060,46.419132,46.777847,37.054447,5122777
2012-07-10,47.658905,47.809944,46.324734,46.664570,36.964722,6653302
2012-07-11,46.620518,46.620518,45.475143,45.632473,36.147160,7932606
2012-07-12,45.097546,45.556953,44.650723,45.210823,35.813148,6016907
2012-07-13,45.273758,46.356197,45.273758,46.312145,36.685555,4909216
2012-07-16,46.217747,46.299561,45.506607,46.073002,36.496120,4122819
2012-07-17,46.286972,46.758968,45.525490,46.318439,36.690540,4889512
2012-07-18,46.356197,47.312775,46.022655,47.105099,37.313698,4981038
2012-07-19,47.149151,47.828823,46.897419,47.715546,37.797237,5703716
2012-07-20,47.419762,47.488987,46.639397,46.714916,37.004601,7151930
2012-07-23,46.419132,46.419132,45.342983,46.117054,36.531017,4599202
2012-07-24,46.003777,46.148521,44.933922,45.273758,35.863010,5848156
2012-07-25,45.588421,46.091881,45.248585,45.695408,36.197014,6489635
2012-07-26,45.928257,47.394588,45.525490,45.896790,36.356533,10272091
2012-07-27,46.224041,47.186909,45.714287,46.746380,37.029526,7899555
2012-07-30,46.740089,47.564507,46.740089,47.180618,37.373493,7051982
2012-07-31,46.972939,47.249844,46.752674,46.847073,37.109299,5572146
2012-08-01,47.136562,47.432346,46.828194,47.067337,37.283768,6575759
2012-08-02,46.733795,47.067337,46.003777,46.847073,37.109299,7139695
2012-08-03,47.149151,48.615482,47.149151,48.338577,38.290768,6747530
2012-08-06,48.596603,48.886093,48.219006,48.237885,38.210991,5336815
2012-08-07,48.584015,49.408432,48.521084,49.162994,38.943821,7780221
2012-08-08,49.125237,49.376968,48.609188,48.760227,38.624767,5091315
2012-08-09,48.753933,48.791695,48.036503,48.477032,38.400444,4074196
2012-08-10,48.281937,49.037128,48.137192,49.018250,38.829166,4344644
2012-08-13,48.911266,49.011955,48.357456,48.753933,38.619785,3529010
2012-08-14,48.892384,49.251102,48.722466,48.949024,38.774315,4895391
2012-08-15,48.615482,49.194462,48.495911,49.081184,39.148293,5150426
2012-08-16,48.722466,49.786030,48.722466,49.572060,39.539814,5817329
2012-08-17,50.000000,50.597858,49.716805,50.578979,40.342968,7746852
2012-08-20,50.522343,51.095028,50.213970,50.396477,40.197392,9750899
2012-08-21,50.415356,50.685966,49.842667,49.886723,39.790798,5919184
2012-08-22,49.748268,50.314663,49.723095,50.132160,39.986557,5793971
2012-08-23,49.968533,50.094398,49.578350,49.842667,39.755665,3961854
2012-08-24,49.748268,50.471996,49.716805,50.396477,40.197392,5248944
2012-08-27,50.534927,51.044682,50.232849,50.698551,40.438343,7524710
2012-08-28,50.572685,50.937698,50.320957,50.748898,40.478489,6008962
2012-08-29,50.830711,50.887352,50.377598,50.453114,40.242561,3907192
2012-08-30,50.050346,50.270611,49.320328,49.754562,39.685394,5888040
2012-08-31,50.213970,50.648205,49.817493,50.251732,40.081936,5109112
2012-09-04,50.157333,50.390182,49.037128,49.307739,39.328991,7514063
2012-09-05,49.288860,49.288860,48.766521,49.106358,39.168365,8840402
2012-09-06,49.553177,50.163624,49.496540,49.968533,39.856056,7280480
2012-09-07,50.409061,50.560101,49.748268,49.974827,39.861084,7346106
2012-09-10,49.842667,50.088104,49.465073,49.471367,39.459526,6066643
2012-09-11,49.477657,49.949654,49.421021,49.565765,39.534798,5211920
2012-09-12,49.616112,49.949654,49.402142,49.609818,39.569935,5486340
2012-09-13,49.672749,50.906231,49.528004,50.679672,40.423283,7406170
2012-09-14,50.975456,51.919445,50.774071,51.887981,41.387058,11829628
2012-09-17,51.843925,51.957207,51.485210,51.699181,41.236465,5900275
2012-09-18,51.340466,51.604782,51.032097,51.277534,40.900150,6512675
2012-09-19,51.202015,51.466331,50.534927,51.428570,41.020618,6481054
2012-09-20,51.220894,51.290119,50.459408,50.925110,40.619057,9000414
2012-09-21,51.095028,51.195721,50.484581,50.818127,40.533718,20199686
2012-09-24,50.616741,50.616741,49.987411,50.365009,40.172287,5783642
2012-09-25,50.402767,50.497169,49.515419,49.572060,39.539814,8666565
2012-09-26,49.653870,49.754562,49.282570,49.421021,39.419350,7429370
2012-09-27,49.622402,49.716805,49.062302,49.307739,39.328991,7638482
2012-09-28,48.760227,49.345501,48.414097,49.269981,39.298878,9653016
2012-10-01,49.439899,49.949654,49.200756,49.307739,39.328991,5593280
2012-10-02,49.452484,49.710510,49.074890,49.332912,39.349072,4805454
2012-10-03,49.446194,49.565765,49.043423,49.439899,39.434406,5837192
2012-10-04,49.672749,49.861549,49.364380,49.421021,39.419350,4660696
2012-10-05,49.779736,49.886723,49.200756,49.408432,39.409306,4325258
2012-10-08,49.207047,49.421021,48.949024,49.320328,39.339031,3116188
2012-10-09,49.219635,49.395847,48.665829,48.665829,38.816994,6543979
2012-10-10,48.584015,48.703587,47.734425,47.841412,38.159416,7931335
2012-10-11,48.156075,48.552547,47.853996,47.860291,38.174469,7004153
2012-10-12,47.828823,48.036503,47.633732,47.803650,38.129299,6818717
2012-10-15,47.910637,48.174953,47.753304,47.923222,38.224667,4535642
2012-10-16,48.256763,48.904972,48.080555,48.835747,38.952522,4601585
2012-10-17,48.917557,49.572060,48.785400,49.427315,39.424366,5737720
2012-10-18,49.295155,49.943359,49.118942,49.861549,39.770714,5270713
2012-10-19,49.603523,49.804909,48.860920,49.081184,39.148293,6526659
2012-10-22,48.867210,49.622402,48.659534,48.980492,39.067970,5811132
2012-10-23,48.149780,49.402142,48.049088,48.502205,38.686478,10463565
2012-10-24,48.835747,49.282570,48.325993,49.024544,39.103107,9084472
2012-10-25,49.238514,49.465073,48.470737,48.640656,38.796917,7197058
2012-10-26,48.741348,49.358086,48.640656,49.213341,39.253696,6870200
2012-10-31,49.830082,49.830082,48.993076,49.188168,39.233616,6506637
2012-11-01,49.376968,50.591568,49.162994,49.754562,39.685394,9566733
2012-11-02,49.899307,50.283195,49.106358,49.131531,39.188442,7777361
2012-11-05,49.087475,49.295155,48.904972,49.024544,39.103107,5585335
2012-11-06,49.125237,50.509754,49.024544,50.327251,40.142185,7306381
2012-11-07,49.817493,49.817493,48.401508,48.886093,38.992680,8230226
2012-11-08,48.735054,48.898678,47.923222,47.929516,38.229694,5402282
2012-11-09,47.835117,48.206421,47.602264,47.728130,38.069065,6125754
2012-11-12,47.935810,48.577721,47.677784,48.426682,38.626251,4857891
2012-11-13,48.067966,48.955318,47.992447,48.458149,38.651337,5929036
2012-11-14,48.325993,48.332283,46.847073,46.979233,37.733906,6792022
2012-11-15,47.117683,47.407173,46.916302,47.098804,37.829937,5759966
2012-11-16,47.180618,47.633732,46.865952,47.356827,38.037189,6808071
2012-11-19,47.879169,48.288231,47.577091,48.193832,38.709461,6061876
2012-11-20,47.967274,48.344872,47.778477,48.263058,38.765072,4478438
2012-11-21,48.338577,48.986786,48.118313,48.665829,39.088581,4626374
2012-11-23,48.974197,49.502831,48.842037,49.471367,39.735607,2266391
2012-11-26,48.942730,49.565765,48.942730,49.515419,39.770981,4672296
2012-11-27,49.364380,49.716805,49.024544,49.609818,39.846798,8359570
2012-11-28,49.402142,50.346130,49.320328,50.220264,40.337105,6783123
2012-11-29,50.258022,50.471996,49.786030,50.195091,40.316891,6687465
2012-11-30,50.320957,50.572685,50.106987,50.415356,40.493813,12447749
2012-12-03,50.805538,51.195721,50.182507,50.220264,40.337105,5264993
2012-12-04,50.327251,50.799244,50.062935,50.434235,40.508972,6216327
2012-12-05,50.560101,50.818127,49.930775,50.490875,40.554462,6608333
2012-12-06,50.534927,50.912525,50.302078,50.893642,40.877964,5015996
2012-12-07,51.000629,51.202015,50.522343,50.969162,40.938622,5997998
2012-12-10,50.969162,51.183132,50.855885,50.981750,40.948738,4514667
2012-12-11,51.258652,51.390812,50.943989,51.095028,41.039711,5950646
2012-12-12,51.466331,51.548141,50.755192,50.975456,40.943676,5838463
2012-12-13,51.113907,51.214600,50.465702,50.578979,40.625233,6458649
2012-12-14,50.333542,50.818127,50.239143,50.333542,40.428093,7424761
2012-12-17,50.427940,50.509754,50.031467,50.339836,40.433159,9194272
2012-12-18,50.409061,51.894272,50.283195,51.749527,41.565434,9590886
2012-12-19,51.743237,52.592827,51.541851,52.252991,41.969803,11861408
2012-12-20,52.303333,52.636879,52.026432,52.341095,42.040573,6572422
2012-12-21,51.837635,52.152298,51.227188,51.944618,41.722122,11390270
2012-12-24,51.976086,52.108246,51.686596,51.755821,41.570469,1928093
2012-12-26,51.818752,51.881687,51.353050,51.674007,41.504765,3463702
2012-12-27,51.705475,51.887981,51.057270,51.648834,41.484539,4692953
2012-12-28,51.302708,51.491505,50.774071,50.855885,40.847641,3515663
2012-12-31,50.667088,51.762115,50.522343,51.611076,41.454205,5845613
2013-01-02,52.504719,52.863438,52.303333,52.863438,42.460117,7126983
2013-01-03,52.706104,53.152927,52.492134,53.058529,42.616817,6016907
2013-01-04,53.159222,53.486469,52.907490,53.480175,42.955494,6127025
2013-01-07,53.203274,53.486469,53.096287,53.222153,42.748238,5368437
2013-01-08,53.108875,53.310257,52.391441,52.580238,42.232643,7675823
2013-01-09,52.825676,53.687855,52.756451,53.209564,42.738136,5990530
2013-01-10,53.492764,53.505348,53.089993,53.473885,42.950436,5627444
2013-01-11,53.410950,53.801132,53.272499,53.606041,43.056583,4740940
2013-01-14,53.650093,54.103210,53.650093,53.996223,43.369976,4966261
2013-01-15,53.606041,54.203903,53.436123,54.096916,43.450855,4383733
2013-01-16,53.832600,54.002518,53.587162,53.851479,43.253719,3888760
2013-01-17,54.172436,54.499683,53.864063,54.373821,43.673256,5451382
2013-01-18,54.568913,54.977974,54.273129,54.719952,43.951283,6705580
2013-01-22,54.518566,55.066078,54.336060,55.047199,44.214130,6543025
2013-01-23,54.933922,55.619888,54.631844,55.424793,44.517391,6292281
2013-01-24,55.387035,55.984898,55.084957,55.959724,44.947063,8504646
2013-01-25,55.921963,56.519825,55.921963,56.507236,45.386829,7227567
2013-01-28,56.595345,56.639397,56.230335,56.513531,45.391884,7067236
2013-01-29,56.519825,56.551289,56.079296,56.488358,45.371670,6943294
2013-01-30,56.400253,56.463184,56.022655,56.073002,45.038033,7117290
2013-01-31,55.752045,56.073002,55.110130,55.110130,44.264675,9124038
2013-02-01,55.374451,56.708622,55.374451,56.538704,45.412113,10763092
2013-02-04,56.910007,57.111389,56.123348,56.349907,45.260464,9365566
2013-02-05,56.803020,57.016991,56.041534,56.173695,45.118931,8114070
2013-02-06,55.796097,56.343613,55.796097,56.242920,45.174526,5314728
2013-02-07,56.349907,56.607929,55.764633,56.607929,45.467705,6007532
2013-02-08,56.702328,57.199497,56.482063,56.696033,45.538479,6116538
2013-02-11,56.683449,56.840778,56.236626,56.393959,45.295849,4892531
2013-02-12,56.513531,56.689743,56.356197,56.626808,45.482876,5267694
2013-02-13,56.526115,56.526115,56.010071,56.324734,45.510834,5680198
2013-02-14,56.154816,56.639397,55.884205,56.444305,45.607445,5767117
2013-02-15,56.670860,57.130272,56.544998,57.130272,46.161716,7023221
2013-02-19,57.287601,57.589680,57.035873,57.281307,46.283752,7026717
2013-02-20,57.281307,57.394588,56.708622,56.740089,45.846455,4798462
2013-02-21,56.500942,56.519825,55.707993,56.268093,45.465076,6014683
2013-02-22,56.570171,56.947765,56.431717,56.947765,46.014263,5798579
2013-02-25,57.205791,57.237255,55.613594,55.613594,44.936234,6357589
2013-02-26,56.016361,56.343613,55.802391,56.135937,45.358288,4142682
2013-02-27,56.073002,57.117683,55.638767,56.998112,46.054939,5342377
2013-02-28,57.105099,57.470108,56.784142,56.985523,46.044765,6096357
2013-03-01,56.803020,57.111389,56.186279,56.721207,45.831196,4302694
2013-03-04,56.349907,56.456890,55.689114,56.091881,45.322697,4998041
2013-03-05,56.444305,57.451225,56.331024,57.281307,46.283752,5343489
2013-03-06,57.640026,57.809944,57.205791,57.312775,46.309196,4075308
2013-03-07,57.394588,57.828823,57.382000,57.715546,46.634636,4014450
2013-03-08,57.916927,58.470737,57.828823,57.942101,46.817680,4958951
2013-03-11,57.998741,58.590309,57.841412,58.470737,47.244831,4081029
2013-03-12,58.439270,58.678413,58.055382,58.615482,47.361786,4810539
2013-03-13,58.646950,58.797985,58.344872,58.577721,47.331268,6079037
2013-03-14,58.766521,58.810574,58.508495,58.810574,47.519424,5194282
2013-03-15,58.716175,58.842037,58.527374,58.703587,47.432968,8863124
2013-03-18,58.508495,58.892384,58.288231,58.382629,47.173634,4735538
2013-03-19,58.527374,58.942730,58.200127,58.596603,47.346531,5881048
2013-03-20,59.043423,59.156700,58.747639,58.810574,47.519424,4786068
2013-03-21,58.533669,58.722466,58.074261,58.168659,47.000736,3531553
2013-03-22,58.395218,58.930145,58.275646,58.898678,47.590611,5097194
2013-03-25,59.018250,59.156700,58.105728,58.401508,47.188900,3740029
2013-03-26,58.703587,58.829453,58.237885,58.307110,47.112614,4773674
2013-03-27,58.112019,58.376335,57.451225,58.281937,47.092274,3881450
2013-03-28,58.590309,58.986786,58.533669,58.797985,47.509239,6430206
2013-04-01,58.628067,58.785400,58.338577,58.477032,47.249924,4041463
2013-04-02,58.621777,58.867210,58.432976,58.521084,47.285515,4109790
2013-04-03,58.621777,59.137821,58.533669,58.653240,47.392277,7003359
2013-04-04,58.760227,59.030838,58.502205,58.628067,47.371944,4813876
2013-04-05,57.898048,58.370045,57.835117,58.300819,47.107540,4075467
2013-04-08,58.426682,58.980492,58.162365,58.974197,47.651630,3791354
2013-04-09,59.118942,59.521713,58.766521,59.439899,48.027924,5055086
2013-04-10,59.609818,60.226559,59.559471,59.899307,48.399120,6006738
2013-04-11,60.113277,60.314663,59.893013,60.302078,48.724564,6211242
2013-04-12,60.182507,60.220264,59.893013,60.220264,48.658451,4035424
2013-04-15,60.018879,60.088104,58.842037,58.854626,47.555016,6286402
2013-04-16,59.408432,59.672749,58.980492,59.477657,48.058434,4518163
2013-04-17,59.024544,59.087475,58.156075,58.432976,47.214317,5611871
2013-04-18,58.470737,58.596603,57.426052,57.614853,46.553265,6972214
2013-04-19,57.721840,58.709881,57.721840,58.665829,47.402466,6013094
2013-04-22,58.665829,59.194462,58.237885,58.923851,47.610943,4978655
2013-04-23,58.716175,59.314034,57.048458,58.458149,47.234661,10335809
2013-04-24,58.357456,58.571430,57.784771,57.898048,46.782085,6718451
2013-04-25,58.149780,58.646950,57.898048,57.967274,46.838032,5707847
2013-04-26,57.916927,58.030209,57.350536,57.363121,46.349861,4651639
2013-04-29,57.438641,57.765888,57.029579,57.658905,46.588860,4756830
2013-04-30,57.960983,58.042793,57.293896,57.451225,46.421055,6634393
2013-05-01,57.293896,57.677784,57.218376,57.300190,46.299019,6327239
2013-05-02,57.451225,58.017620,57.451225,57.740719,46.654957,4329707
2013-05-03,58.357456,58.829453,58.168659,58.596603,47.346531,4906991
2013-05-06,58.495911,59.049717,58.401508,58.835747,47.539757,3278584
2013-05-07,58.898678,59.093769,58.697292,59.074890,47.732983,4015562
2013-05-08,58.999371,59.395847,58.898678,59.395847,47.992313,4141252
2013-05-09,59.477657,60.157333,59.358086,59.634991,48.185558,5773314
2013-05-10,59.729389,59.943359,59.515419,59.943359,48.434731,4018581
2013-05-13,59.804909,59.987411,59.641285,59.754562,48.282169,3120478
2013-05-14,59.767151,60.396477,59.767151,60.371304,48.780495,5665580
2013-05-15,60.081814,60.339836,59.653870,60.295784,48.992710,4834691
2013-05-16,60.106987,60.308369,59.817493,59.893013,48.665440,4669912
2013-05-17,59.962238,61.302708,59.704216,61.264946,49.780193,6684287
2013-05-20,61.069855,61.497795,61.006924,61.189426,49.718826,4171602
2013-05-21,61.397106,61.768410,61.183132,61.390812,49.882469,4435852
2013-05-22,61.422279,61.787289,60.484581,60.572685,49.217701,6865275
2013-05-23,60.025173,60.396477,59.741978,60.094398,48.829079,5197142
2013-05-24,59.786030,59.955948,59.276276,59.811203,48.598976,4155871
2013-05-28,60.377598,60.805538,60.100693,60.396477,49.074524,5452018
2013-05-29,60.031467,60.182507,59.666458,59.861549,48.639885,5039514
2013-05-30,60.062935,60.736313,59.911896,60.390182,49.069412,5881525
2013-05-31,60.182507,60.799244,59.723095,59.723095,48.527370,6724648
2013-06-03,59.886723,60.258022,59.162994,59.930775,48.696121,6942023
2013-06-04,59.735683,60.050346,58.930145,59.332912,48.210335,5456149
2013-06-05,59.118942,59.175583,58.445564,58.533669,47.560928,6028348
2013-06-06,58.470737,58.615482,57.797356,58.370045,47.427963,7386308
2013-06-07,58.980492,59.546886,57.759598,59.471367,48.322838,7643090
2013-06-10,59.528004,59.672749,59.125237,59.244808,48.138737,5528926
2013-06-11,58.728760,59.553177,58.451859,58.955318,47.903534,4175256
2013-06-12,59.534298,59.685337,58.193832,58.325993,47.392178,4045435
2013-06-13,58.414097,59.446194,58.017620,59.339207,48.215450,6502506
2013-06-14,59.370674,59.691631,58.936440,59.169289,48.077381,3552051
2013-06-17,59.767151,60.314663,59.584644,59.773441,48.568279,4776852
