Date,Open,High,Low,Close,Adj Close,Volume
2012-03-20,89.290001,89.559998,88.639999,89.339996,65.760208,1355500
2012-03-21,89.309998,89.720001,89.260002,89.449997,65.841171,1289800
2012-03-22,89.120003,89.660004,88.839996,89.400002,65.804352,1412400
2012-03-23,89.599998,89.879997,89.199997,89.769997,66.076721,1032600
2012-03-26,90.230003,90.769997,90.089996,90.639999,66.717064,1340000
2012-03-27,90.639999,91.089996,90.550003,90.849998,66.871666,1119700
2012-03-28,90.779999,91.080002,89.320000,89.690002,66.017830,1353700
2012-03-29,89.470001,89.690002,88.830002,89.629997,65.973640,1331500
2012-03-30,90.000000,90.160004,89.599998,89.860001,66.142982,1275100
2012-04-02,89.410004,91.610001,89.410004,91.160004,67.099846,1678000
2012-04-03,91.019997,91.419998,90.650002,91.070000,67.033600,1257700
2012-04-04,90.860001,90.949997,90.260002,90.339996,66.496239,1632700
2012-04-05,90.040001,90.769997,89.830002,90.150002,66.356430,1808400
2012-04-09,89.360001,89.360001,88.709999,88.739998,65.318565,1331600
2012-04-10,88.500000,88.639999,87.669998,87.669998,64.530975,1441100
2012-04-11,88.370003,88.949997,88.230003,88.489998,65.134521,1386800
2012-04-12,88.800003,90.410004,88.699997,90.169998,66.371162,1467900
2012-04-13,89.930000,90.589996,89.290001,89.300003,65.730774,1481300
2012-04-16,89.550003,89.800003,89.080002,89.570000,65.929497,2807200
2012-04-17,89.540001,90.779999,89.029999,90.599998,66.687660,1373200
2012-04-18,90.290001,90.769997,89.930000,90.370003,66.518364,946800
2012-04-19,90.699997,90.970001,90.029999,90.339996,66.496239,1500100
2012-04-20,90.449997,91.239998,90.320000,90.839996,66.864304,1118800
2012-04-23,89.989998,90.739998,89.940002,90.529999,66.636139,1414300
2012-04-24,90.629997,91.290001,90.529999,91.129997,67.077782,1291400
2012-04-25,91.739998,91.889999,90.620003,90.980003,66.967369,1843400
2012-04-26,91.410004,92.239998,91.110001,91.699997,67.497314,1976200
2012-04-27,92.080002,92.089996,91.199997,91.300003,67.202904,1526500
2012-04-30,91.099998,91.099998,90.459999,90.540001,66.643486,1146200
2012-05-01,90.610001,91.019997,90.160004,90.550003,66.650856,1629300
2012-05-02,89.709999,90.290001,89.709999,90.080002,66.304909,2000800
2012-05-03,89.830002,90.080002,89.230003,89.470001,65.855888,1459400
2012-05-04,89.279999,89.550003,87.830002,87.830002,64.648727,2082600
2012-05-07,87.779999,88.110001,86.980003,87.309998,64.265984,2172100
2012-05-08,86.989998,87.220001,86.250000,87.129997,64.133522,1669100
2012-05-09,86.529999,86.910004,85.919998,85.949997,63.264927,1756900
2012-05-10,86.589996,86.910004,86.000000,86.120003,63.390099,1317200
2012-05-11,86.180000,86.330002,85.169998,85.209999,62.720245,1919300
2012-05-14,84.660004,85.400002,84.169998,85.199997,62.712898,1186500
2012-05-15,85.029999,85.370003,84.419998,84.589996,62.263893,1403600
2012-05-16,84.930000,85.320000,84.290001,84.330002,62.072495,1319000
2012-05-17,84.220001,84.300003,82.779999,82.830002,60.968407,1398700
2012-05-18,83.160004,83.779999,82.599998,82.779999,60.931595,1563200
2012-05-21,83.250000,83.660004,82.519997,83.629997,61.557262,1250100
2012-05-22,83.599998,84.230003,83.089996,83.690002,61.601444,1532600
2012-05-23,83.370003,83.480003,82.190002,83.349998,61.351162,1572500
2012-05-24,83.580002,83.580002,82.510002,83.370003,61.365879,5978900
2012-05-25,83.250000,83.620003,82.620003,82.709999,60.880089,6308500
2012-05-29,83.290001,83.690002,82.830002,83.660004,61.579357,7994200
2012-05-30,82.400002,83.250000,81.519997,82.800003,61.683655,1959200
2012-05-31,82.739998,83.470001,82.620003,82.800003,61.683655,1613900
2012-06-01,81.639999,82.019997,81.010002,81.220001,60.506588,1797300
2012-06-04,81.230003,81.959999,80.440002,81.050003,60.379951,1506700
2012-06-05,80.809998,80.919998,80.139999,80.820000,60.208611,1416600
2012-06-06,81.790001,82.440002,81.279999,82.379997,61.370747,3648700
2012-06-07,83.040001,83.650002,82.690002,83.150002,61.944386,1777100
2012-06-08,82.940002,83.410004,82.650002,83.290001,62.048679,1117400
2012-06-11,83.790001,83.790001,82.389999,82.459999,61.430355,886400
2012-06-12,83.080002,83.790001,82.750000,83.370003,62.108276,1475000
2012-06-13,82.970001,83.440002,82.400002,82.669998,61.586800,1132900
2012-06-14,82.849998,83.599998,82.440002,83.330002,62.078457,1358200
2012-06-15,83.379997,83.889999,83.169998,83.449997,62.167858,1708000
2012-06-18,83.480003,84.839996,83.339996,84.760002,63.143780,1500800
2012-06-19,85.019997,85.610001,84.440002,85.300003,63.546059,1498700
2012-06-20,85.160004,85.269997,84.120003,84.540001,62.979900,1156900
2012-06-21,85.180000,85.529999,84.269997,84.370003,62.853245,1618200
2012-06-22,84.730003,85.500000,84.220001,85.349998,63.583340,1567400
2012-06-25,84.669998,85.250000,84.169998,84.250000,62.763870,1532200
2012-06-26,84.559998,84.680000,83.150002,83.379997,62.115749,1480900
2012-06-27,83.430000,85.180000,83.430000,84.910004,63.255524,1245800
2012-06-28,84.089996,84.750000,83.459999,84.529999,62.972439,1049700
2012-06-29,86.000000,87.089996,86.000000,87.080002,64.872116,2172800
2012-07-02,87.320000,87.650002,86.510002,87.160004,64.931732,1088000
2012-07-03,87.220001,87.510002,87.089996,87.510002,65.192451,1076400
2012-07-05,87.160004,87.540001,86.849998,87.000000,64.812523,1738700
2012-07-06,86.430000,87.000000,86.110001,86.860001,64.708244,893000
2012-07-09,86.889999,87.550003,86.820000,87.389999,65.103073,1384000
2012-07-10,87.669998,88.230003,86.709999,87.019997,64.827438,963200
2012-07-11,87.099998,87.300003,86.519997,86.839996,64.693321,1402100
2012-07-12,86.410004,86.610001,85.650002,86.019997,64.082451,1610200
2012-07-13,86.129997,87.330002,86.099998,87.250000,64.998779,1378300
2012-07-16,87.010002,87.220001,86.160004,87.139999,64.916817,1118300
2012-07-17,87.139999,87.809998,86.720001,87.430000,65.132866,1300400
2012-07-18,87.400002,88.669998,87.269997,88.599998,66.004478,1154000
2012-07-19,88.800003,88.800003,87.769997,88.510002,65.937431,1234700
2012-07-20,88.070000,88.489998,87.379997,87.709999,65.341438,1348300
2012-07-23,86.900002,87.290001,86.570000,86.910004,64.745483,1541200
2012-07-24,87.489998,89.160004,86.930000,87.790001,65.401077,2029800
2012-07-25,88.120003,88.220001,86.559998,87.680000,65.319122,2346300
2012-07-26,88.650002,88.870003,87.959999,88.550003,65.967232,1356800
2012-07-27,88.739998,90.510002,88.650002,90.199997,67.196426,1495600
2012-07-30,89.589996,89.849998,88.779999,89.080002,66.362061,1482300
2012-07-31,89.180000,89.610001,88.970001,89.269997,66.503601,2256200
2012-08-01,89.860001,90.000000,88.800003,88.959999,66.272667,3683000
2012-08-02,88.739998,88.830002,87.470001,88.449997,65.892738,1395600
2012-08-03,89.430000,89.559998,88.470001,89.389999,66.592979,1046300
2012-08-06,89.610001,89.839996,88.940002,88.989998,66.295021,837900
2012-08-07,89.440002,90.500000,89.120003,90.320000,67.285835,1330200
2012-08-08,90.250000,91.000000,89.709999,90.889999,67.710464,1084200
2012-08-09,90.480003,90.629997,90.000000,90.540001,67.449684,1066900
2012-08-10,90.349998,91.150002,90.199997,91.029999,67.814751,1010900
2012-08-13,90.709999,91.180000,90.540001,91.120003,67.881805,1079700
2012-08-14,91.190002,91.680000,90.900002,91.349998,68.053146,1086300
2012-08-15,90.989998,91.690002,90.720001,91.510002,68.172348,763400
2012-08-16,91.519997,92.239998,91.330002,92.050003,68.574631,4808000
2012-08-17,92.339996,92.500000,91.779999,92.400002,68.835381,1574200
2012-08-20,92.120003,93.500000,92.120003,93.320000,69.520744,1570200
2012-08-21,93.709999,93.989998,93.110001,93.800003,69.878365,1868700
2012-08-22,93.470001,93.500000,92.669998,93.029999,69.304703,1614100
2012-08-23,93.000000,93.000000,91.699997,92.199997,68.686363,1423600
2012-08-24,91.760002,92.680000,91.699997,92.449997,68.872597,1483800
2012-08-27,92.639999,93.000000,92.209999,92.279999,68.745956,945600
2012-08-28,91.860001,92.699997,91.379997,92.480003,68.894974,1817900
2012-08-29,92.550003,92.750000,91.820000,91.919998,68.477798,969800
2012-08-30,91.029999,91.320000,90.519997,90.930000,68.485329,908300
2012-08-31,91.370003,91.760002,90.769997,91.139999,68.643486,1087400
2012-09-04,91.190002,91.389999,90.010002,90.529999,68.184036,959200
2012-09-05,90.440002,91.580002,90.339996,91.529999,68.937225,1401900
2012-09-06,92.000000,92.849998,91.599998,92.830002,69.916328,1220600
2012-09-07,92.809998,92.980003,92.029999,92.180000,69.426765,1161600
2012-09-10,91.790001,92.480003,91.720001,92.029999,69.313805,719400
2012-09-11,92.000000,92.500000,91.830002,92.239998,69.471970,969100
2012-09-12,92.489998,92.940002,92.260002,92.419998,69.607536,1086400
2012-09-13,92.430000,93.449997,91.949997,93.129997,70.142265,1325200
2012-09-14,93.139999,93.199997,92.019997,92.519997,69.682846,1782200
2012-09-17,92.290001,92.949997,92.000000,92.209999,69.449371,4665600
2012-09-18,91.930000,92.089996,91.059998,91.769997,69.117981,1339200
2012-09-19,91.720001,92.349998,91.559998,92.239998,69.471970,1353300
2012-09-20,91.730003,91.889999,91.120003,91.180000,68.673607,1574100
2012-09-21,91.349998,91.739998,91.050003,91.290001,68.756470,2995900
2012-09-24,91.349998,91.489998,90.389999,91.040001,68.568176,1503800
2012-09-25,91.199997,91.889999,91.050003,91.500000,68.914604,1899400
2012-09-26,91.489998,92.669998,91.489998,91.910004,69.223434,1185600
2012-09-27,92.180000,92.500000,91.430000,92.459999,69.637657,1424400
2012-09-28,92.279999,93.699997,92.080002,93.379997,70.330544,1780600
2012-10-01,93.370003,93.980003,93.059998,93.440002,70.375763,1707700
2012-10-02,93.550003,93.699997,92.279999,93.160004,70.164871,1382100
2012-10-03,93.279999,93.650002,92.830002,93.089996,70.112114,1326800
2012-10-04,93.580002,94.589996,93.500000,94.519997,71.189194,1359300
2012-10-05,94.800003,94.900002,94.129997,94.370003,71.076187,1172800
2012-10-08,94.199997,94.589996,94.000000,94.010002,70.805084,628600
2012-10-09,94.070000,94.820000,93.709999,93.720001,70.586655,806100
2012-10-10,93.820000,93.820000,92.480003,92.709999,69.825943,1000700
2012-10-11,93.190002,93.440002,92.699997,92.720001,69.833473,533400
2012-10-12,93.059998,93.889999,92.500000,92.959999,70.014229,969200
2012-10-15,92.750000,92.940002,92.419998,92.500000,69.667778,1258100
2012-10-16,92.860001,93.410004,92.709999,93.370003,70.323051,1162800
2012-10-17,93.629997,93.980003,93.239998,93.580002,70.481201,1004600
2012-10-18,93.580002,94.400002,93.190002,94.320000,71.038544,1165700
2012-10-19,94.209999,94.300003,92.690002,92.889999,69.961517,1518900
2012-10-22,92.650002,93.110001,92.000000,92.769997,69.871132,762800
2012-10-23,92.279999,92.440002,91.389999,91.949997,69.253563,1222400
2012-10-24,92.089996,94.959999,92.089996,93.919998,70.737282,2011200
2012-10-25,94.519997,94.730003,92.809998,93.550003,70.458641,1111700
2012-10-26,92.860001,93.680000,92.260002,92.839996,69.923866,1469000
2012-10-31,94.449997,94.540001,93.029999,93.669998,70.549004,1171500
2012-11-01,93.769997,94.860001,93.660004,94.190002,70.940628,1189100
2012-11-02,94.500000,94.800003,93.500000,93.720001,70.586655,2363400
2012-11-05,93.489998,94.400002,92.849998,94.099998,70.872849,1712100
2012-11-06,94.150002,95.919998,93.879997,94.870003,71.452782,1879700
2012-11-07,92.489998,93.370003,89.379997,91.150002,68.651016,3714000
2012-11-08,89.269997,90.980003,89.269997,89.919998,67.724625,1773500
2012-11-09,89.500000,90.760002,89.160004,89.980003,67.769806,1782200
2012-11-12,89.820000,90.139999,89.089996,89.809998,67.641777,1550800
2012-11-13,89.070000,91.070000,89.000000,90.180000,67.920418,2297200
2012-11-14,90.470001,90.589996,87.879997,88.110001,66.361382,1932600
2012-11-15,88.019997,88.540001,87.080002,87.580002,65.962227,1551800
2012-11-16,87.830002,88.750000,87.209999,88.459999,66.624985,1651800
2012-11-19,88.830002,90.500000,88.650002,90.480003,68.146385,2026200
2012-11-20,90.489998,90.580002,89.320000,90.180000,67.920418,1516000
2012-11-21,90.500000,90.790001,90.309998,90.510002,68.168991,860300
2012-11-23,90.739998,91.900002,90.669998,91.830002,69.163170,652300
2012-11-26,92.309998,93.360001,91.750000,93.290001,70.262787,2015200
2012-11-27,93.120003,94.000000,92.730003,93.099998,70.119698,1824100
2012-11-28,92.550003,93.699997,91.849998,93.699997,70.571571,1621900
2012-11-29,92.500000,93.419998,92.089996,93.040001,70.945213,2116000
2012-11-30,93.339996,94.099998,93.040001,93.300003,71.143478,1651400
2012-12-03,93.250000,93.430000,91.540001,91.550003,69.809067,1782300
2012-12-04,91.360001,92.300003,91.250000,91.480003,69.755684,2098500
2012-12-05,91.629997,92.080002,90.699997,91.529999,69.793823,1860800
2012-12-06,91.580002,91.940002,90.800003,91.480003,69.755684,1678000
2012-12-07,91.580002,92.000000,91.150002,91.900002,70.075951,1064200
2012-12-10,91.750000,92.699997,91.540001,92.410004,70.464828,1183200
2012-12-11,92.720001,93.000000,91.910004,92.000000,70.152199,1380400
2012-12-12,92.309998,92.750000,91.690002,91.809998,70.007294,1505100
2012-12-13,91.510002,91.660004,89.809998,89.989998,68.619537,2434700
2012-12-14,90.000000,90.059998,88.839996,88.959999,67.834114,1697000
2012-12-17,89.190002,90.779999,88.790001,90.419998,68.947403,1670700
2012-12-18,90.540001,93.010002,90.400002,92.930000,70.861336,5676100
2012-12-19,92.970001,93.669998,92.190002,92.910004,70.846107,1932400
2012-12-20,92.500000,92.970001,91.900002,92.500000,70.533447,2310500
2012-12-21,91.190002,93.470001,91.169998,93.129997,71.013824,3926200
2012-12-24,93.150002,93.150002,92.519997,92.769997,70.739334,656800
2012-12-26,92.769997,93.180000,92.000000,92.029999,70.175079,979700
2012-12-27,92.089996,92.989998,91.720001,92.830002,70.785095,1733800
2012-12-28,92.279999,92.639999,91.089996,91.339996,69.648911,1612200
2012-12-31,90.800003,92.400002,89.720001,92.290001,70.373314,1999200
2013-01-02,93.790001,94.169998,92.580002,93.269997,71.120605,2245600
2013-01-03,93.519997,94.309998,93.070000,93.550003,71.334137,1828100
2013-01-04,93.930000,94.000000,93.070000,93.900002,71.600998,1739300
2013-01-07,93.430000,94.360001,93.410004,94.220001,71.844994,1335700
2013-01-08,93.800003,93.800003,92.459999,92.959999,70.884216,1340600
2013-01-09,93.169998,94.040001,92.610001,93.989998,71.669647,1289800
2013-01-10,94.279999,94.349998,93.559998,94.110001,71.761147,1634300
2013-01-11,94.459999,94.769997,93.629997,93.709999,71.456100,1174300
2013-01-14,93.089996,93.940002,93.089996,93.910004,71.608612,850100
2013-01-15,93.489998,94.339996,93.349998,94.019997,71.692490,1239200
2013-01-16,93.769997,93.809998,93.040001,93.550003,71.334137,1150600
2013-01-17,93.959999,95.000000,93.709999,94.750000,72.249123,1343700
2013-01-18,94.750000,94.910004,93.879997,93.970001,71.654366,2414700
2013-01-22,94.000000,95.610001,93.790001,95.330002,72.691406,1613600
2013-01-23,94.720001,96.070000,94.019997,96.070000,73.255653,2417000
2013-01-24,96.519997,96.519997,92.900002,93.250000,71.105354,4129600
2013-01-25,93.239998,93.260002,92.279999,92.389999,70.449554,3366100
2013-01-28,92.489998,92.489998,89.019997,89.320000,68.108635,4172000
2013-01-29,89.449997,90.519997,89.300003,89.849998,68.512772,3028500
2013-01-30,89.879997,89.980003,88.029999,88.209999,67.262215,6843500
2013-01-31,88.059998,88.379997,86.720001,86.870003,66.240463,5312000
2013-02-01,87.519997,87.790001,86.370003,87.220001,66.507324,3427400
2013-02-04,86.540001,87.110001,86.370003,86.699997,66.110786,2837700
2013-02-05,87.489998,87.529999,86.589996,87.010002,66.347214,2888300
2013-02-06,86.699997,87.599998,86.610001,87.599998,66.797104,2524000
2013-02-07,87.400002,88.050003,86.849998,87.440002,66.675064,1963100
2013-02-08,87.430000,88.230003,87.430000,88.010002,67.109726,1936900
2013-02-11,87.989998,88.010002,87.209999,87.529999,66.743721,1781700
2013-02-12,87.779999,87.989998,87.010002,87.260002,66.537865,1746900
2013-02-13,87.309998,87.489998,86.489998,87.059998,66.385315,1899900
2013-02-14,86.480003,87.360001,85.879997,87.080002,66.400581,2400200
2013-02-15,87.080002,87.870003,87.050003,87.870003,67.002975,2562400
2013-02-19,87.949997,88.230003,87.410004,88.230003,67.277481,2442200
2013-02-20,87.930000,88.480003,87.720001,87.730003,66.896210,2883900
2013-02-21,87.650002,87.800003,87.099998,87.559998,66.766594,1955700
2013-02-22,87.900002,88.669998,87.650002,88.120003,67.193588,6849200
2013-02-25,88.430000,89.080002,87.709999,87.879997,67.010582,10852400
2013-02-26,88.080002,88.339996,87.040001,87.300003,66.568329,12053400
2013-02-27,85.910004,88.580002,85.910004,88.330002,68.252823,2665700
2013-02-28,88.589996,88.790001,87.940002,88.000000,67.997841,2281700
2013-03-01,87.750000,88.370003,87.089996,88.169998,68.129196,1866200
2013-03-04,87.839996,87.889999,86.510002,87.099998,67.302399,1765900
2013-03-05,87.099998,88.089996,86.900002,87.809998,67.851021,1492500
2013-03-06,88.099998,88.419998,87.709999,88.360001,68.276001,1684400
2013-03-07,88.540001,89.279999,88.419998,88.790001,68.608261,1416200
2013-03-08,89.160004,90.199997,88.980003,89.989998,69.535492,1771100
2013-03-11,89.790001,90.580002,89.699997,90.540001,69.960495,2104000
2013-03-12,90.230003,90.440002,89.949997,90.370003,69.829140,2116100
2013-03-13,90.639999,92.489998,90.300003,92.300003,71.320435,2079100
2013-03-14,92.290001,92.540001,92.010002,92.540001,71.505913,1879400
2013-03-15,92.089996,92.800003,92.019997,92.739998,71.660446,2516400
2013-03-18,91.809998,93.139999,91.699997,92.360001,71.366821,1491200
2013-03-19,92.730003,93.570000,92.459999,92.870003,71.760895,1465500
2013-03-20,93.230003,93.500000,92.230003,92.239998,71.274078,1849800
2013-03-21,92.000000,92.449997,91.650002,91.680000,70.841370,1571500
2013-03-22,92.169998,92.839996,91.800003,92.260002,71.289558,1560400
2013-03-25,92.610001,93.000000,91.910004,92.309998,71.328171,1324400
2013-03-26,92.750000,93.750000,92.629997,93.699997,72.402245,1974100
2013-03-27,93.239998,94.669998,93.040001,94.470001,72.997215,1904300
2013-03-28,94.389999,96.589996,94.389999,96.519997,74.581245,3824000
2013-04-01,96.139999,96.449997,94.779999,95.000000,73.406746,2139300
2013-04-02,95.500000,95.639999,94.690002,95.010002,73.414490,1676500
2013-04-03,95.279999,96.459999,95.040001,95.089996,73.476280,2627100
2013-04-04,95.489998,96.129997,95.260002,95.400002,73.715828,1465100
2013-04-05,94.830002,95.209999,94.000000,94.529999,73.043564,2581700
2013-04-08,94.580002,95.099998,94.040001,95.089996,73.476280,1197700
2013-04-09,95.320000,95.510002,94.309998,95.410004,73.723557,1432700
2013-04-10,95.860001,96.370003,95.690002,95.980003,74.164009,1372100
2013-04-11,96.339996,97.570000,96.269997,97.300003,75.183975,1868000
2013-04-12,96.900002,97.250000,96.250000,97.180000,75.091248,1235000
2013-04-15,96.559998,97.150002,95.239998,95.440002,73.746712,1636300
2013-04-16,96.070000,96.339996,95.620003,96.260002,74.380348,1516900
2013-04-17,95.889999,96.070000,94.699997,95.559998,73.839455,1883900
2013-04-18,95.849998,95.949997,94.540001,95.019997,73.422203,1287800
2013-04-19,95.500000,96.500000,95.360001,96.279999,74.395821,1487500
2013-04-22,96.599998,96.669998,95.669998,95.849998,74.063553,1378500
2013-04-23,98.250000,99.489998,95.860001,97.059998,74.998497,2489300
2013-04-24,97.629997,98.279999,97.550003,97.690002,75.485344,1913400
2013-04-25,96.040001,98.650002,96.000000,98.269997,75.933479,2109700
2013-04-26,98.269997,99.400002,98.139999,98.970001,76.474396,1634800
2013-04-29,98.989998,99.209999,98.570000,99.059998,76.543915,1232000
2013-04-30,98.599998,99.199997,98.339996,99.089996,76.567070,1813500
2013-05-01,98.900002,100.239998,98.769997,99.349998,76.767998,1957100
2013-05-02,99.529999,101.120003,99.160004,100.669998,77.787979,1805400
2013-05-03,101.000000,102.150002,100.839996,102.010002,78.823402,2356600
2013-05-06,101.720001,102.889999,101.570000,102.190002,78.962494,2300200
2013-05-07,102.250000,102.889999,102.029999,102.879997,79.495644,1497800
2013-05-08,102.559998,102.610001,101.690002,101.800003,78.661118,1972700
2013-05-09,102.000000,102.279999,101.059998,101.349998,78.313408,2024000
2013-05-10,101.230003,101.949997,101.230003,101.940002,78.769287,1307500
2013-05-13,101.879997,102.250000,101.500000,101.889999,78.730682,1327000
2013-05-14,102.000000,102.889999,101.800003,102.870003,79.487930,1115100
2013-05-15,101.800003,104.089996,101.320000,104.050003,80.399696,2214200
2013-05-16,103.919998,104.650002,103.779999,104.000000,80.361092,1574300
2013-05-17,104.529999,106.410004,104.529999,106.410004,82.223297,2610700
2013-05-20,105.930000,107.000000,105.830002,106.559998,82.339195,1501100
2013-05-21,106.779999,107.099998,106.099998,106.989998,82.671471,1452000
2013-05-22,106.820000,107.930000,106.260002,106.489998,82.285095,2119500
2013-05-23,105.680000,106.790001,105.459999,106.300003,82.138275,4760300
2013-05-24,106.080002,107.099998,105.529999,107.059998,82.725540,4807100
2013-05-28,107.760002,108.800003,107.550003,107.750000,83.258698,5380200
2013-05-29,107.150002,107.709999,106.580002,107.309998,82.918724,1546300
2013-05-30,107.629997,108.550003,107.019997,107.029999,83.598259,2068600
2013-05-31,106.669998,107.790001,105.830002,105.830002,82.660980,1975800
2013-06-03,106.000000,106.000000,104.650002,105.440002,82.356346,2035200
2013-06-04,105.239998,105.820000,104.660004,105.070000,82.067322,1554900
2013-06-05,104.860001,104.930000,103.440002,103.589996,80.911369,1333500
2013-06-06,103.800003,104.510002,103.040001,104.370003,81.520622,1652600
2013-06-07,104.559998,107.459999,104.419998,107.360001,83.856003,1826600
2013-06-10,107.440002,107.639999,106.419998,106.669998,83.317055,1108500
2013-06-11,105.959999,106.660004,105.220001,105.959999,82.762505,1139100
2013-06-12,106.910004,107.400002,106.300003,107.050003,83.613892,1597200
2013-06-13,107.040001,108.290001,106.620003,107.970001,84.332436,1831000
2013-06-14,107.750000,108.459999,107.209999,107.699997,84.121574,1053100
2013-06-17,108.250000,109.250000,107.739998,108.269997,84.566788,1144300
2013-06-18,108.580002,109.260002,108.320000,108.849998,85.019806,1656600
